id_str,name,screen_name,description
1879933831,Travis Schooley For Congress,TravisSchooley,"Father, Husband, Conservative, Career Professional, Infrastructure Specialist, Political Personality, Former Army Intelligence, Congressional Candidate PA13"
756661624312827904,Sedlock for Congress,SedlockCampaign,"Adam Sedlock is running for U.S. House of Representatives, Pennsylvania's 14th Congressional District. Join our campaign!"
980249711755104256,風俗店・スカウト情報,Boerio4Congress,当アカウントでは悪質店、悪質スカウトを晒していきます。証拠となる写真及びやり取りがあれば、そちらの提供もお願いします。身バレが怖い方は相談してくだされば対応します。詳細は固定ツイートをご覧ください。※類似のアカウントと違い、お店やスカウトからの案件は受けていません。
1223772796674871302,Bill Marx for Congress,BillforPA14,"Father/Husband, 16 yr military Veteran, Military Police, Union Member. Congressional candidate for #PA14 - Donate: https://t.co/laiEx6rNrI"
304138251,Team GT - Friends of Glenn Thompson,GT_TeamGT,Official campaign Twitter feed of U.S. Congressman Glenn GT Thompson (PA-15) Get campaign news and GT updates here!
965325146302091266,BoserforPAStateSenate,BoserforPA,"Susan is running for State Senate in the #PA41, ready to work hard for rural Pennsylvanians and bring #ProgressForAll. 🇺🇸 Email: boserforPAstatesenate dot com."
938848266820694016,Wade Jodun for Congress,Jodun_for_PA5th,"Wade Jodun: Grassroots Congressional campaign for PA5, after 21 years with US Fish & Wildlife Service that ended as a whistleblower when he reported corruption."
4825242622,Chris Rieger,RiegerForPA,"Husband, father, lawyer, volunteer at the United Way Money In Your Pocket Coalition, progressive, former candidate for Congress, devoted public servant"
252692510,Kristy Gnibus,kristy4congress,Mother👩‍👧‍👧teacher🍎doctoral student📓
970882258717564928,Ron DiNicola for Congress,Ron_Dinicola,Candidate for US Congress #PA16 #DiNicolaforCongress
1155212191,Keith Rothfus,KeithRothfus,"Thank you for visiting my Twitter account. From 1/3/2013 through 1/3/2019, I was privileged to serve PA’s 12th Congressional District."
931977092580995073,Ray Linsenmayer,rayforpa,"Dad, Husband, Candidate for #PA12"
701825647,Sean Parnell,SeanParnellUSA,"Decorated Combat Veteran, NYT Best Selling Author, Father, Leader, Republican Candidate for the 17th Congressional District of Pennsylvania"
527738103,Dr. Janis C. Brooks,DrJanisCBrooks,
2557400970,Luke Negron for Congress - The Young Wolf,LukeEdison20,"US Air Force, D.C. outsider, and Republican nominee for Congress in PA-18 running to unseat #DoNothingDoyle in my fight for the ‘Burgh! 🇺🇸"
1214594041414868992,Rep. Mike Doyle,rep_doyle,Campaign account for Congressman Mike Doyle. Representing Pennsylvania's 18th Congressional District
155654527,LangevinForCongress,LangevinForRI,Proudly representing and fighting for the people of Rhode Island's Second Congressional District. Official campaign account.
587866687,Bob Lancia,BobLancia,"Candidate for RI's 2nd Congressional Dist.; Former Navy chaplain; disabled vet; served as State Rep./District 16, Cranston. Loving husband to Maryann Lancia."
713092624073232384,Sal Caiozzo🇺🇸,salforcongress,"Government & Politics Legislative Advocate DAV, former Congressional candidate CD2 Veteran's activist small business owner."
1143272853997051906,Chris Cox,ChrisCox2020,@BikersForTrump Founder. 2013 #LawnmowerMan at #LincolnMemorial. Dog dad to Trigger. Republican candidate for SC01 #Cox2020 #KAG
2768835531,Cherny for Congress,cherny4congress,"Dimitri Cherny is the American radical candidate, thinking outside the box for We-the-People of SC's 1st Congressional district, America, and the entire planet."
25375137,Katie Arrington,karringtonsc,Businesswoman. Defense Contractor. Military Mom. Conservative South Carolina Leader. Congressional Candidate - SC 1.
1022671939939254272,Logan Cunningham,Mr_MAGA1776,"Councilman, Republican, Beaufort County Council"
1499993378,Mark Sanford (Archived),RepSanfordSC,"Former Representative for the South Carolina Lowcountry (1995-2000, 2013-2018). Personal account: @MarkSanford"
914815520842616834,Nancy Mace,NancyMace,Congresswoman-Elect SC01. Single Mom. Businesswoman. Former @WaffleHouse Waitress. #Citadel. Author. Conservationist 🌊 #LowcountryFirst.
38255316,Annabelle Robertson,Annabelle4SC,"Attorney, single mom & 2018 Congressional candidate doing everything she can to protect justice, democracy and the rule of law. #Indivisible"
986637525182746624,Phil Black For Congress,CongressPhil,"Christian Democrat and successful,45 year,Business man believes we can turn America around if we just get back to the basics."
908149255654854656,Sean Carrigan,VoteCarrigan,"Combat veteran (1SG Retd), husband, father, 2018 Democratic Congressional nominee (SC-02)."
875778820330147842,David Moore,electdave2018,Congressional Candidate for South Carolina's 3rd District.
757947989616766978,Hosea Cleveland for Congress,ClevelandHosea,Politician: Two-time Democratic nominee for U.S. Congress S.C. 3rd Congressional District
788200771,Mary Geren,MaryGeren,"Political Coordinator Jaime Harrison for U. S. Senate, Former Cory Booker Reg. Dir., Former Democratic Nominee for Congress, former educator"
978985568372776960,Brandon Brown for Congress,brown_congress,"Brandon Pendarvis Brown Democratic Candidate for SC 4th District. Brown is a leader in Government Relations, Higher Education & Management Strategies. #SC04"
978823071535652869,Claude Schmid,Schmid4Congress,
14151150,Dan Hamilton,dphamilton,Believer | Husband | Dad | Investor |  Real Estate
950360039998525441,Lee Turner for SC,VoteLeeTurner,President of Democratic Women of Greenville County SC. Activist to elect progressive Democrats in SC & beyond. Former Congressional candidate SC04. #Resist
21264915,Guy V. Furay,guyfuray,"Husband. Father. The Insurance Guy, Former candidate for Congress. https://t.co/oUzAJTtSFa"
362024993,Alan Ruff,alanruff,"Teacher. Preacher. Husband of Tanya. Father of Kelsey,Ali, Sidney, and Darby. Best friend to Bear."
953790864622469121,JT Davis,JTDforCongress,"JT Davis for Congress is  
JT Davis ,  Democratic Party candidate for the US House of Representatives from South Carolina 4th District
(Greenville-Spartanburg)"
963546376390037505,Jordan Brown,SC4Jordan,I am a small business owner and community volunteer seeking election to the 4th Congressional District of South Carolina.
112809797,Josh Kimbrell,Josh_Kimbrell,Senator-elect for District 11 in Spartanburg County.
978002376014663681,Justin Sanders,JSandersSC04,Born and raised in the Upstate. I served my country in Iraq. Now I hope to serve the constituency of the 4th District by putting your trust back in government.
1066356844598358017,Kim Nelson,KimforSC,Democrat. Mom. MPH. Public Health advocate. She/Her/Hers
19948075,Lee Bright,leebright,Guts to fight. Heart to lead.
39334221,Pastor Mark Burns,pastormarkburns,"Husband, Father, South Carolina native,
Entrepreneur, & Unifier. Can be seen on CNN, FOX News, MSNBC, & FOX Business Network. TIME  https://t.co/XBSgR0h0Se"
147225195,shannon pierce,dshannonpierce,"Founder: New Ocean Health Solutions. Patented Inventor. Registered Nurse. Innovator, Instigator & Entrepreneur."
15548511,"Will Morin, M.P.A. 🌎",wmorin,F-the GOP... until they like it! 🏳️‍🌈| #LeadOnClimate | Pro-ERA | Pragmatic Idealist | Non-Profit Consultant | @ClemsonALUMNI
958510641228275712,William Timmons,VoteTimmons,"Official campaign account for Congressman William Timmons, representing South Carolina's Fourth Congressional District #SC04"
2905628517,Moe Brown,MoeBrownSC,Gamecock. American. Candidate for South Carolina’s 5th Congressional District. https://t.co/R1Fp7FxI0r
973388757842919429,Steve Lough For Congress,Clown4Congress,
968675642735722501,Bryan Pugh,BryanKellyPugh,B.S. in Physics w/Astronomy. M.A.T. Science in progress. Biology/Ecology/Chemistry Grad Student Researcher & Teacher. @GreenPartyUS SC State Co-Chair
965976662092509189,Bill Hopkins for Congress,BillHopkinsSC,Democratic candidate for US Congress in South Carolina's 7th Congressional district.
293531326,Dick Withington,DickWithington,"Former GOP Congressional  Candidate MB SC-7 in 2012, Miami, Ohio, 65. Naval Officer. YouTube +FB. Anti Trump!!  Pro Amy, Pete and Mike. Go DO something useful.."
776197271134154752,Larry Guy Hammond,LarryGuyHammond,"It’s Time ! To re-Boot and Boot’em Out ~ The Change We Need ; The Change You Deserve ... LarryGuyHammond for Congress, a conservative! South Carolina District 7"
4896569386,Mal Hyman,Mal4Congress,"Progressive Democrat. Professor, environmentalist, peace activist. Author of “Burying The Lead: The Media & the JFK Assassination."""
1218592907134980096,Melissa Watson (SC-07),melissawatsonf1,"Teacher. Waitress. Mom. Democrat. Fighting for Dillon, Marlboro, Florence, Darlington, Marion, Chesterfield, Georgetown, & Horry. 💪Together We Can Do Better."
971090455474601984,Robert Q. Williams,RobertQWilliam1,Representative Robert Q. Williams      U. S. Congress #7 fightingforUS
720672102,Tom Rice for Congress,TomRiceSC7,"Husband, Father, University of South Carolina Grad, and proudly representing the Seventh District of South Carolina."
16723582,Blank,cmartian,
4448819358,Neal Tapio,neal_tapio,and the truth will set you free
242732359,Tim Bjorkman,TimBjorkmanSD,Advocating for strong values in South Dakota. Politician. Former judge. Author.
1234600029706477569,Blair Walsingham for Congress TN-01 🌄🧢🍑,BlairWalsingham,"Mother-Veteran-Patriot-Uniter
https://t.co/wTx0edH5fI"
1237911282440982528,Diana Harshbarger,DHarshbargerTN1,Conservative outsider and Trump Republican running for Congress in #TN01. #TennesseeTough.
753446480283897856,PaulKraneForUSHouse,krane4congress,Paul Krane is a write-in candidate for U.S. House in Tennessee's First District. He is completely unqualified. @VoteMondale is his personal account.
903386778287169537,Todd A. McKinley,todd4house,"Retired Army Paratrooper, Iraq, Afghanistan and White House Military Office Veteran. Writer, Political Commentator & Campaigner. Fmr Trump Campaign Advance Lead"
93936786,Jason Emert,JasonEmert,"Attorney, advisor, arbitrator & athletics. Teach Int’l Law at @LMULaw. @MCScotsfootball asst. coach. @IFAFmedia Advisor. Former @YRNF chair. @IDUalliance alum."
893088717094649856,Jimmy Matlock,JimmyMatlockTN,"Owner of Matlock Tire & Auto Service. Husband, father of 3, man of faith."
1318230751926628355,@joshua4congresssss,joshua4congress,
130810580,"🇺🇸Keith LaTorre, Independent, Centrist",AdventureTN,"Husband/Father, Centrist Independent former Candidate for US TN-2, Engineer, Co-Owner (with my beautiful and talented wife) of Beautique Medical Anti-Aging"
909183465765163008,Renee Hoyos,RVHoyos,Clean Water Advocate. East Tennessean. Cat Mom. Democratic Nominee for Congress (TN-02).
998928446561701888,Ashley Nickloes,Ashley_Nickloes,Combat Aviator. Wife. Mother. Christian. #FaithFamilyService
897190302611582978,Vito Sagliano,VitoForCongress,"Just a simple person. Husband, father, prior TN02 candidate, Navy Seabee - Ret, and prior SBO. Not sure where the future lays other than forward."
1637707760,Harold Shevlin,HaroldShevlin,
731511814131961856,Swamp Fox,ktpols,
1262536461670395905,Meg Gorman,Meg4Congress,"East Tennessean with a passion for people and progress. Ran for Congress, fighting for change. Strong morals, poorly timed jokes, and proper table manners."
